path,subCategories,id,name
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat203600050025', u'name': u'Mobile Plans'}, {u'id': u'pcmcat208100050009', u'name': u'All Cell Phone Plans'}]",[],pcmcat208100050009,All Cell Phone Plans
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat209800050005', u'name': u'Resource Articles'}, {u'id': u'pcmcat208400050008', u'name': u'Learn about lens aperture'}]",[],pcmcat208400050008,Learn about lens aperture
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat208400050010', u'name': u'Bosch'}]","[{u'id': u'pcmcat208400050015', u'name': u'Bosch Dishwashers'}, {u'id': u'pcmcat254400050006', u'name': u'Bosch Wall Ovens'}, {u'id': u'pcmcat254400050007', u'name': u'Bosch Cooktops'}, {u'id': u'pcmcat221100050060', u'name': u'Bosch Refrigerators'}, {u'id': u'pcmcat221100050062', u'name': u'Bosch Microwaves'}, {u'id': u'pcmcat254400050008', u'name': u'Bosch Range Hoods'}, {u'id': u'pcmcat275100050015', u'name': u'Bosch Washers & Dryers'}, {u'id': u'pcmcat254400050004', u'name': u'Bosch Small Appliances'}, {u'id': u'pcmcat208400050013', u'name': u'Bosch Washers'}, {u'id': u'pcmcat208400050014', u'name': u'Bosch Dryers'}, {u'id': u'pcmcat254400050003', u'name': u'Bosch Ranges & Ovens'}, {u'id': u'pcmcat221100050061', u'name': u'Bosch Cooking'}, {u'id': u'pcmcat748300579572', u'name': u'Bosch Warming Drawers'}, {u'id': u'pcmcat748300579623', u'name': u'Bosch Ranges2'}, {u'id': u'pcmcat254400050005', u'name': u'Bosch Ranges'}]",pcmcat208400050010,Bosch
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat208400050010', u'name': u'Bosch'}, {u'id': u'pcmcat208400050015', u'name': u'Bosch Dishwashers'}]",[],pcmcat208400050015,Bosch Dishwashers
"[{u'id': u'pcmcat242800050021', u'name': u'Health, Fitness & Beauty'}, {u'id': u'pcmcat333300050027', u'name': u'Health Monitoring & Testing'}, {u'id': u'pcmcat208400050018', u'name': u'Blood Pressure Monitors'}]",[],pcmcat208400050018,Blood Pressure Monitors
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat208500050016', u'name': u'Mobile App'}]",[],pcmcat208500050016,Mobile App
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat208900050008', u'name': u'Trend Micro'}]",[],pcmcat208900050008,Trend Micro
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'pcmcat209000050006', u'name': u'Tablets'}]","[{u'id': u'pcmcat209000050008', u'name': u'All Tablets'}, {u'id': u'pcmcat209000050007', u'name': u'iPad'}, {u'id': u'pcmcat309300050015', u'name': u'2-in-1s'}, {u'id': u'pcmcat258800050018', u'name': u'4G LTE Tablets'}, {u'id': u'pcmcat313100050038', u'name': u""Kids' Tablets""}, {u'id': u'pcmcat344500050008', u'name': u'Refurbished Tablets'}, {u'id': u'pcmcat326100050015', u'name': u'iPad & Tablet Package Deals'}, {u'id': u'pcmcat309900050001', u'name': u'iPad & Tablet Accessories'}, {u'id': u'pcmcat254400050010', u'name': u'App Discovery Center'}]",pcmcat209000050006,Tablets
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'pcmcat209000050006', u'name': u'Tablets'}, {u'id': u'pcmcat209000050007', u'name': u'iPad'}]","[{u'id': u'pcmcat748302027967', u'name': u'iPad Pro 9.7-inch'}, {u'id': u'pcmcat748300580149', u'name': u'iPad Pro 12.9-inch'}, {u'id': u'pcmcat361600050003', u'name': u'iPad Air 2'}, {u'id': u'pcmcat361600050004', u'name': u'iPad Air'}, {u'id': u'pcmcat748300580260', u'name': u'iPad mini 4'}, {u'id': u'pcmcat361600050005', u'name': u'iPad mini 3'}, {u'id': u'pcmcat361600050006', u'name': u'iPad mini 2'}, {u'id': u'pcmcat361600050007', u'name': u'iPad mini'}, {u'id': u'pcmcat367000050012', u'name': u'iPad 3'}, {u'id': u'pcmcat367000050013', u'name': u'iPad 4'}, {u'id': u'pcmcat326100050017', u'name': u'iPad Package Deals'}, {u'id': u'pcmcat217900050000', u'name': u'iPad Accessories'}]",pcmcat209000050007,iPad
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'pcmcat209000050006', u'name': u'Tablets'}, {u'id': u'pcmcat209000050008', u'name': u'All Tablets'}]","[{u'id': u'pcmcat326100050018', u'name': u'Tablet Package Deals'}, {u'id': u'pcmcat231800050009', u'name': u'Tablet Accessories'}]",pcmcat209000050008,All Tablets
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat209400050001', u'name': u'All Cell Phones with Plans'}]",[],pcmcat209400050001,All Cell Phones with Plans
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508003', u'name': u'Business & Office'}, {u'id': u'pcmcat209600050004', u'name': u'Bookkeeping Software'}]",[],pcmcat209600050004,Bookkeeping Software
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508003', u'name': u'Business & Office'}, {u'id': u'pcmcat209600050005', u'name': u'File Conversion Software'}]",[],pcmcat209600050005,File Conversion Software
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508003', u'name': u'Business & Office'}, {u'id': u'pcmcat209600050006', u'name': u'Resume Software'}]",[],pcmcat209600050006,Resume Software
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat209600050007', u'name': u'Mobile Activation Fees'}]",[],pcmcat209600050007,Mobile Activation Fees
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat209600050008', u'name': u'Activation Fees - Verizon Wireless'}]",[],pcmcat209600050008,Activation Fees - Verizon Wireless
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508018', u'name': u'Design & Illustration'}, {u'id': u'pcmcat209600050009', u'name': u'Graphic Design Software'}]",[],pcmcat209600050009,Graphic Design Software
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'pcmcat253300050007', u'name': u'Music, Photo & Video Editing'}, {u'id': u'pcmcat209600050010', u'name': u'CD & DVD Burning'}]",[],pcmcat209600050010,CD & DVD Burning
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'pcmcat209600050012', u'name': u'Education, Reference & Language'}]","[{u'id': u'abcat0508038', u'name': u'Language Learning Software'}, {u'id': u'abcat0508037', u'name': u'Encyclopedias & Dictionaries'}, {u'id': u'pcmcat209700050000', u'name': u'School & Learning'}, {u'id': u'pcmcat209700050001', u'name': u'Tutorials'}, {u'id': u'pcmcat209700050002', u'name': u'Typing Software'}, {u'id': u'abcat0508039', u'name': u'Map Software'}, {u'id': u'abcat0508035', u'name': u""Children's Software""}]",pcmcat209600050012,"Education, Reference & Language"
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508042', u'name': u'Antivirus, Security & Utilities'}, {u'id': u'pcmcat209600050013', u'name': u'Utilities Software'}]","[{u'id': u'pcmcat352500050017', u'name': u'Backup Software'}, {u'id': u'pcmcat352500050018', u'name': u'Cross Platform'}, {u'id': u'pcmcat352500050019', u'name': u'Maintenance Software'}, {u'id': u'abcat0508048', u'name': u'Voice Recognition Software'}]",pcmcat209600050013,Utilities Software
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat209600050015', u'name': u'Mobile Activation Fees - Sprint'}]",[],pcmcat209600050015,Mobile Activation Fees - Sprint
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'pcmcat209600050012', u'name': u'Education, Reference & Language'}, {u'id': u'pcmcat209700050002', u'name': u'Typing Software'}]",[],pcmcat209700050002,Typing Software
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0508000', u'name': u'Software'}, {u'id': u'abcat0508042', u'name': u'Antivirus, Security & Utilities'}, {u'id': u'pcmcat209700050013', u'name': u'Antivirus Software'}]",[],pcmcat209700050013,Antivirus Software
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat209800050001', u'name': u'As Seen On TV'}, {u'id': u'pcmcat209800050002', u'name': u'Kitchen & Home'}]",[],pcmcat209800050002,Kitchen & Home
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat209800050001', u'name': u'As Seen On TV'}, {u'id': u'pcmcat209800050003', u'name': u'Fitness & Beauty'}]",[],pcmcat209800050003,Fitness & Beauty
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat209800050001', u'name': u'As Seen On TV'}, {u'id': u'pcmcat209800050004', u'name': u'Gadgets & Toys'}]",[],pcmcat209800050004,Gadgets & Toys
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat209800050005', u'name': u'Resource Articles'}]","[{u'id': u'pcmcat206400050015', u'name': u'Digital Camera Glossary'}, {u'id': u'pcmcat188600050019', u'name': u'3 Reasons to buy a DSLR'}, {u'id': u'pcmcat186800050000', u'name': u'What a Digital SLR Can Do For You'}, {u'id': u'pcmcat209800050007', u'name': u'Top 10 Reasons to Buy a Digital Single-Lens Reflex (D-SLR) Camera'}, {u'id': u'pcmcat209800050006', u'name': u'Underwater Photography Shooting Tips'}, {u'id': u'pcmcat206300050005', u'name': u'Which Lens Is Right For You'}, {u'id': u'pcmcat208400050008', u'name': u'Learn about lens aperture'}, {u'id': u'pcmcat219000050039', u'name': u'Bluetooth Cordless Phone System'}, {u'id': u'pcmcat219100050001', u'name': u'How to Choose Marine Equipment'}, {u'id': u'pcmcat219100050005', u'name': u'Understanding VoIP'}, {u'id': u'pcmcat226300050022', u'name': u'Which Camcorder Format is Right for You?'}, {u'id': u'pcmcat227000050027', u'name': u'Lenses for Travel'}, {u'id': u'pcmcat227000050028', u'name': u'Guide to Important Camcorder Features'}, {u'id': u'pcmcat227000050029', u'name': u'Digital Photo Frames: Finding the Right One for You-'}, {u'id': u'pcmcat227000050030', u'name': u'How to Select the Right Binocular'}, {u'id': u'pcmcat227000050031', u'name': u'How to Choose a Telescope'}, {u'id': u'pcmcat227000050032', u'name': u'Types of Lenses: Which Ones Are Right For You'}, {u'id': u'pcmcat229500050002', u'name': u""In-Vehicle FAQ's""}, {u'id': u'pcmcat235700050016', u'name': u'High Sensitivity, Low Light'}, {u'id': u'pcmcat237600050000', u'name': u'8 Bags to Protect Your Camera on the Go'}, {u'id': u'pcmcat237600050001', u'name': u""Buyer's guide to cameras and camcorders""}, {u'id': u'pcmcat237600050002', u'name': u'Camera and camcorder dictionary'}, {u'id': u'pcmcat237600050003', u'name': u'DSLR setups for fans of the great outdoors'}, {u'id': u'pcmcat237600050004', u'name': u'DSLR setups for the portrait taker'}, {u'id': u'pcmcat237600050005', u'name': u'DSLR setups for the sports enthusiast'}, {u'id': u'pcmcat237600050006', u'name': u'How to pick the right DSLR for the job'}, {u'id': u'pcmcat237600050007', u'name': u'Mastering the use of light in digital photography'}, {u'id': u'pcmcat237600050008', u'name': u'Must-know terms for digital camera shopping'}, {u'id': u'pcmcat237600050009', u'name': u'When should I upgrade to a DSLR'}, {u'id': u'pcmcat237600050010', u'name': u'Who Tecca Is'}, {u'id': u'pcmcat240600050005', u'name': u'The right choice: Smartphone, tablet, netbook, or laptop'}, {u'id': u'pcmcat240600050006', u'name': u'Apple iPad 2 vs. Motorola Xoom'}, {u'id': u'pcmcat240600050007', u'name': u'AT&T vs. Verizon'}, {u'id': u'pcmcat240600050008', u'name': u'Should you get a netbook or an iPad?'}, {u'id': u'pcmcat240600050009', u'name': u'6 of the best apps for reading news on the iPad'}, {u'id': u'pcmcat240600050010', u'name': u'Three great iPhone/iPad apps for creative kids'}, {u'id': u'pcmcat240600050012', u'name': u'Getting started with your iPad'}, {u'id': u'pcmcat240600050013', u'name': u'How to connect your iPad 2 to your TV with HDMI'}, {u'id': u'pcmcat240600050014', u'name': u'How to download books on your iPad using iBooks'}, {u'id': u'pcmcat240600050015', u'name': u'How to copy music to your iPad'}, {u'id': u'pcmcat240600050016', u'name': u'iPad 2 hits the street with awesome accessories'}, {u'id': u'pcmcat240800050003', u'name': u'eBooks'}, {u'id': u'pcmcat240800050004', u'name': u'Nook Accessories'}, {u'id': u'pcmcat240800050009', u'name': u'Best eBook Store'}, {u'id': u'pcmcat188500050025', u'name': u'Basics of DSLR'}, {u'id': u'pcmcat244000050042', u'name': u'Flash Memory for Portable Devices'}, {u'id': u'pcmcat244000050043', u'name': u'FindingThe Right Memory Card For You'}, {u'id': u'pcmcat244000050044', u'name': u'9 USB Storage Devices That Fit in Your Pocket'}, {u'id': u'pcmcat244000050045', u'name': u'Make Your USB Drive a Portable Briefcase'}]",pcmcat209800050005,Resource Articles
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat209800050005', u'name': u'Resource Articles'}, {u'id': u'pcmcat209800050007', u'name': u'Top 10 Reasons to Buy a Digital Single-Lens Reflex (D-SLR) Camera'}]",[],pcmcat209800050007,Top 10 Reasons to Buy a Digital Single-Lens Reflex (D-SLR) Camera
"[{u'id': u'pcmcat242800050021', u'name': u'Health, Fitness & Beauty'}, {u'id': u'pcmcat210000050008', u'name': u'Activity Trackers & Pedometers'}]",[],pcmcat210000050008,Activity Trackers & Pedometers
"[{u'id': u'pcmcat242800050021', u'name': u'Health, Fitness & Beauty'}, {u'id': u'pcmcat243800050005', u'name': u'Exercise Equipment'}, {u'id': u'pcmcat210200050000', u'name': u'Exercise Kits'}]",[],pcmcat210200050000,Exercise Kits
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat146400050002', u'name': u'HP Info Center'}, {u'id': u'pcmcat210500050015', u'name': u'Laser Printers Promotion'}]",[],pcmcat210500050015,Laser Printers Promotion
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat210600050000', u'name': u'Kingston'}, {u'id': u'pcmcat210800050013', u'name': u'SSDNow Drives'}]",[],pcmcat210800050013,SSDNow Drives
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'pcmcat210900050000', u'name': u'In-Wall & In-Ceiling Speakers'}]","[{u'id': u'abcat0205005', u'name': u'In-Wall Speakers'}, {u'id': u'pcmcat210900050001', u'name': u'In-Ceiling Speakers'}, {u'id': u'abcat0208016', u'name': u'In-Wall Speaker Accessories'}]",pcmcat210900050000,In-Wall & In-Ceiling Speakers
"[{u'id': u'abcat0200000', u'name': u'Audio'}, {u'id': u'pcmcat241600050001', u'name': u'Home Audio'}, {u'id': u'abcat0205000', u'name': u'Speakers'}, {u'id': u'pcmcat210900050000', u'name': u'In-Wall & In-Ceiling Speakers'}, {u'id': u'pcmcat210900050001', u'name': u'In-Ceiling Speakers'}]",[],pcmcat210900050001,In-Ceiling Speakers
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat254000050002', u'name': u'Connected Home'}, {u'id': u'pcmcat211000050001', u'name': u'Locks'}]",[],pcmcat211000050001,Locks
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'abcat0913000', u'name': u'Home Safety & Energy Management'}, {u'id': u'pcmcat211000050004', u'name': u'Home  Monitoring & Control'}, {u'id': u'pcmcat211000050005', u'name': u'Indoor Cameras'}]",[],pcmcat211000050005,Indoor Cameras
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'abcat0913000', u'name': u'Home Safety & Energy Management'}, {u'id': u'pcmcat211000050004', u'name': u'Home  Monitoring & Control'}, {u'id': u'pcmcat211000050006', u'name': u'Outdoor Cameras'}]",[],pcmcat211000050006,Outdoor Cameras
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'abcat0913000', u'name': u'Home Safety & Energy Management'}, {u'id': u'pcmcat211000050004', u'name': u'Home  Monitoring & Control'}, {u'id': u'pcmcat211000050007', u'name': u'Wired Cameras'}]",[],pcmcat211000050007,Wired Cameras
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'abcat0913000', u'name': u'Home Safety & Energy Management'}, {u'id': u'pcmcat211000050004', u'name': u'Home  Monitoring & Control'}, {u'id': u'pcmcat211000050008', u'name': u'Wireless Cameras'}]",[],pcmcat211000050008,Wireless Cameras
"[{u'id': u'pcmcat312300050015', u'name': u'Connected Home & Housewares'}, {u'id': u'pcmcat248700050021', u'name': u'Housewares'}, {u'id': u'abcat0913000', u'name': u'Home Safety & Energy Management'}, {u'id': u'pcmcat211000050004', u'name': u'Home  Monitoring & Control'}, {u'id': u'pcmcat211000050011', u'name': u'Baby Monitors'}]",[],pcmcat211000050011,Baby Monitors
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat133000050031', u'name': u'LG'}, {u'id': u'pcmcat183500050019', u'name': u'LG Cell Phones & Smartwatches'}, {u'id': u'pcmcat211100050004', u'name': u'LG Cell Phones'}]","[{u'id': u'pcmcat748301769944', u'name': u'LG G5'}]",pcmcat211100050004,LG Cell Phones
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat133000050031', u'name': u'LG'}, {u'id': u'pcmcat183500050019', u'name': u'LG Cell Phones & Smartwatches'}, {u'id': u'pcmcat211100050005', u'name': u'LG No-Contract Phones'}]",[],pcmcat211100050005,LG No-Contract Phones
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat159400050006', u'name': u'Motorola'}, {u'id': u'pcmcat211100050006', u'name': u'Motorola Mobile Phones with Plans'}]",[],pcmcat211100050006,Motorola Mobile Phones with Plans
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat159400050006', u'name': u'Motorola'}, {u'id': u'pcmcat211100050007', u'name': u'Motorola No-Contract Phones'}]",[],pcmcat211100050007,Motorola No-Contract Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050004', u'name': u'T-Mobile'}, {u'id': u'pcmcat211300050001', u'name': u'T-Mobile No-Contract Phones'}]",[],pcmcat211300050001,T-Mobile No-Contract Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050003', u'name': u'Verizon Wireless'}, {u'id': u'pcmcat211300050002', u'name': u'Verizon Wireless Phones'}]",[],pcmcat211300050002,Verizon Wireless Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'abcat0811002', u'name': u'Cell Phone Accessories'}, {u'id': u'pcmcat184700050008', u'name': u'Mobile Hotspots'}, {u'id': u'pcmcat211300050004', u'name': u'Verizon Wireless Hotspots'}]",[],pcmcat211300050004,Verizon Wireless Hotspots
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050003', u'name': u'Verizon Wireless'}, {u'id': u'pcmcat211300050005', u'name': u'Verizon Wireless No-Contract Phones'}]",[],pcmcat211300050005,Verizon Wireless No-Contract Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050002', u'name': u'AT&T'}, {u'id': u'pcmcat211300050006', u'name': u'AT&T Phones'}]",[],pcmcat211300050006,AT&T Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050002', u'name': u'AT&T'}, {u'id': u'pcmcat211300050008', u'name': u'AT&T No-Contract Phones'}]",[],pcmcat211300050008,AT&T No-Contract Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'abcat0811002', u'name': u'Cell Phone Accessories'}, {u'id': u'pcmcat184700050008', u'name': u'Mobile Hotspots'}, {u'id': u'pcmcat211300050009', u'name': u'AT&T Hotspots'}]",[],pcmcat211300050009,AT&T Hotspots
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'pcmcat208100050001', u'name': u'Sprint'}, {u'id': u'pcmcat211300050010', u'name': u'Sprint Phones'}]",[],pcmcat211300050010,Sprint Phones
"[{u'id': u'abcat0800000', u'name': u'Cell Phones'}, {u'id': u'abcat0811002', u'name': u'Cell Phone Accessories'}, {u'id': u'pcmcat184700050008', u'name': u'Mobile Hotspots'}, {u'id': u'pcmcat211300050021', u'name': u'Sprint Hotspots'}]",[],pcmcat211300050021,Sprint Hotspots
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0503000', u'name': u'Networking & Wireless'}, {u'id': u'pcmcat211400050001', u'name': u'Routers'}]","[{u'id': u'abcat0503002', u'name': u'Wireless Routers'}, {u'id': u'abcat0503009', u'name': u'Wired Routers'}]",pcmcat211400050001,Routers
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0503000', u'name': u'Networking & Wireless'}, {u'id': u'pcmcat211400050002', u'name': u'Networking Accessories'}]","[{u'id': u'abcat0503006', u'name': u'Wireless Print Servers'}, {u'id': u'pcmcat161100050043', u'name': u'Powerline Networking'}, {u'id': u'abcat0515016', u'name': u'Network Cables'}]",pcmcat211400050002,Networking Accessories
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat211600050015', u'name': u'Deposit ATT'}]",[],pcmcat211600050015,Deposit ATT
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat211600050016', u'name': u'Deposit Verizon'}]",[],pcmcat211600050016,Deposit Verizon
"[{u'id': u'pcmcat87800050001', u'name': u'Customer Service'}, {u'id': u'pcmcat203400050001', u'name': u'Help'}, {u'id': u'pcmcat207200050011', u'name': u'Mobile'}, {u'id': u'pcmcat211600050017', u'name': u'Deposit Sprint'}]",[],pcmcat211600050017,Deposit Sprint
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat211900050002', u'name': u'Viper Remote Start & Keyless Entry'}]",[],pcmcat211900050002,Viper Remote Start & Keyless Entry
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat211900050000', u'name': u'Viper'}, {u'id': u'pcmcat211900050003', u'name': u'Car Security & Remote Start Accessories'}]",[],pcmcat211900050003,Car Security & Remote Start Accessories
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat211900050000', u'name': u'Viper'}, {u'id': u'pcmcat211900050004', u'name': u'Remote Transmitters'}]",[],pcmcat211900050004,Remote Transmitters
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat212100050006', u'name': u'Corel'}]",[],pcmcat212100050006,Corel
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0501000', u'name': u'Desktop & All-in-One Computers'}, {u'id': u'pcmcat143400050013', u'name': u'All Desktops'}, {u'id': u'pcmcat212600050008', u'name': u'Towers Only'}]",[],pcmcat212600050008,Towers Only
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0501000', u'name': u'Desktop & All-in-One Computers'}, {u'id': u'pcmcat143400050013', u'name': u'All Desktops'}, {u'id': u'pcmcat212600050009', u'name': u'Refurbished Desktops'}]",[],pcmcat212600050009,Refurbished Desktops
"[{u'id': u'pcmcat144600050035', u'name': u'More Categories'}, {u'id': u'pcmcat212600050010', u'name': u'DIRECTV HD 3D'}]",[],pcmcat212600050010,DIRECTV HD 3D
"[{u'id': u'abcat0500000', u'name': u'Computers & Tablets'}, {u'id': u'abcat0501000', u'name': u'Desktop & All-in-One Computers'}, {u'id': u'pcmcat143400050013', u'name': u'All Desktops'}, {u'id': u'pcmcat212600050011', u'name': u'Desktop Packages'}]",[],pcmcat212600050011,Desktop Packages
"[{u'id': u'abcat0400000', u'name': u'Cameras & Camcorders'}, {u'id': u'abcat0401000', u'name': u'Digital Cameras'}, {u'id': u'pcmcat214000050005', u'name': u'Mirrorless Cameras'}]","[{u'id': u'pcmcat234200050001', u'name': u'All Mirrorless Cameras'}, {u'id': u'pcmcat233000050009', u'name': u'Compact System Lenses'}, {u'id': u'abcat0410000', u'name': u'Digital Camera Accessories'}, {u'id': u'pcmcat241300050037', u'name': u'Compact System Camera Accessories'}, {u'id': u'pcmcat351400050014', u'name': u'Mirrorless Camera Package Deals'}, {u'id': u'pcmcat374500050006', u'name': u'Mirrorless Lenses'}]",pcmcat214000050005,Mirrorless Cameras
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat214100050013', u'name': u'Corsair'}]","[{u'id': u'pcmcat214100050014', u'name': u'Desktop Memory'}, {u'id': u'pcmcat214100050015', u'name': u'Laptop Memory'}, {u'id': u'pcmcat214100050016', u'name': u'Gaming Memory'}, {u'id': u'pcmcat214100050017', u'name': u'PC Components'}, {u'id': u'pcmcat231800050015', u'name': u'Solid State Drives'}, {u'id': u'pcmcat231800050014', u'name': u'PC Headsets'}]",pcmcat214100050013,Corsair
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat214100050013', u'name': u'Corsair'}, {u'id': u'pcmcat214100050014', u'name': u'Desktop Memory'}]",[],pcmcat214100050014,Desktop Memory
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat214100050013', u'name': u'Corsair'}, {u'id': u'pcmcat214100050015', u'name': u'Laptop Memory'}]",[],pcmcat214100050015,Laptop Memory
"[{u'id': u'pcmcat128500050004', u'name': u'Name Brands'}, {u'id': u'pcmcat214100050013', u'name': u'Corsair'}, {u'id': u'pcmcat214100050017', u'name': u'PC Components'}]",[],pcmcat214100050017,PC Components
